Data,Hora (UTC),DiaSemChuva,Precipitacao,Latitude,Longitude,Temp. Ins. (C),Temp. Max. (C),Temp. Min. (C),Umi. Ins. (%),Umi. Max. (%),Umi. Min. (%),Pto Orvalho Ins. (C),Pto Orvalho Max. (C),Pto Orvalho Min. (C),Pressao Ins. (hPa),Pressao Max. (hPa),Pressao Min. (hPa),Vel. Vento (m/s),Dir. Vento (m/s),Raj. Vento (m/s),Chuva (mm),ClassificacaoRF
26/07/2019,1,42.0,0.0,-7.74,-54.87,22.4,22.4,22.0,94.0,95.0,91.0,21.3,21.3,20.7,991.8,991.8,991.6,0.4,258.0,1.0,0.0,alto
26/07/2019,1,7.0,0.0,-5.85,-53.8,22.4,22.4,22.0,94.0,95.0,91.0,21.3,21.3,20.7,991.8,991.8,991.6,0.4,258.0,1.0,0.0,médio
26/07/2019,1,7.0,0.0,-5.83,-53.8,22.4,22.4,22.0,94.0,95.0,91.0,21.3,21.3,20.7,991.8,991.8,991.6,0.4,258.0,1.0,0.0,médio
26/07/2019,0,43.0,0.0,-7.77,-54.82,22.3,22.5,22.3,93.0,96.0,89.0,21.1,21.8,20.5,991.6,991.6,991.3,0.5,270.0,1.7,0.0,alto
26/07/2019,0,43.0,0.0,-7.77,-54.84,22.3,22.5,22.3,93.0,96.0,89.0,21.1,21.8,20.5,991.6,991.6,991.3,0.5,270.0,1.7,0.0,alto
26/07/2019,0,45.0,0.0,-7.75,-54.82,22.3,22.5,22.3,93.0,96.0,89.0,21.1,21.8,20.5,991.6,991.6,991.3,0.5,270.0,1.7,0.0,alto
26/07/2019,0,43.0,0.0,-7.75,-54.84,22.3,22.5,22.3,93.0,96.0,89.0,21.1,21.8,20.5,991.6,991.6,991.3,0.5,270.0,1.7,0.0,alto
26/07/2019,0,42.0,0.0,-7.75,-54.86,22.3,22.5,22.3,93.0,96.0,89.0,21.1,21.8,20.5,991.6,991.6,991.3,0.5,270.0,1.7,0.0,alto
26/07/2019,0,42.0,0.0,-7.74,-54.85,22.3,22.5,22.3,93.0,96.0,89.0,21.1,21.8,20.5,991.6,991.6,991.3,0.5,270.0,1.7,0.0,alto
26/07/2019,0,42.0,0.0,-7.74,-54.87,22.3,22.5,22.3,93.0,96.0,89.0,21.1,21.8,20.5,991.6,991.6,991.3,0.5,270.0,1.7,0.0,alto
26/07/2019,0,7.0,0.0,-6.55,-55.01,22.3,22.5,22.3,93.0,96.0,89.0,21.1,21.8,20.5,991.6,991.6,991.3,0.5,270.0,1.7,0.0,alto
26/07/2019,0,7.0,0.0,-5.85,-53.8,22.3,22.5,22.3,93.0,96.0,89.0,21.1,21.8,20.5,991.6,991.6,991.3,0.5,270.0,1.7,0.0,médio
26/07/2019,0,7.0,0.0,-5.83,-53.8,22.3,22.5,22.3,93.0,96.0,89.0,21.1,21.8,20.5,991.6,991.6,991.3,0.5,270.0,1.7,0.0,médio
26/07/2019,1,44.0,0.0,-7.74,-54.83,22.4,22.4,22.0,94.0,95.0,91.0,21.3,21.3,20.7,991.8,991.8,991.6,0.4,258.0,1.0,0.0,alto
26/07/2019,1,42.0,0.0,-7.72,-54.85,22.4,22.4,22.0,94.0,95.0,91.0,21.3,21.3,20.7,991.8,991.8,991.6,0.4,258.0,1.0,0.0,alto
26/07/2019,0,7.0,0.0,-5.85,-53.82,22.3,22.5,22.3,93.0,96.0,89.0,21.1,21.8,20.5,991.6,991.6,991.3,0.5,270.0,1.7,0.0,médio
26/07/2019,0,7.0,0.0,-5.83,-53.82,22.3,22.5,22.3,93.0,96.0,89.0,21.1,21.8,20.5,991.6,991.6,991.3,0.5,270.0,1.7,0.0,alto
26/07/2019,0,44.0,0.0,-7.74,-54.83,22.3,22.5,22.3,93.0,96.0,89.0,21.1,21.8,20.5,991.6,991.6,991.3,0.5,270.0,1.7,0.0,alto
26/07/2019,0,42.0,0.0,-7.72,-54.85,22.3,22.5,22.3,93.0,96.0,89.0,21.1,21.8,20.5,991.6,991.6,991.3,0.5,270.0,1.7,0.0,alto
26/07/2019,0,42.0,0.0,-7.72,-54.87,22.3,22.5,22.3,93.0,96.0,89.0,21.1,21.8,20.5,991.6,991.6,991.3,0.5,270.0,1.7,0.0,alto
26/07/2019,22,44.0,0.0,-7.77,-54.8,28.2,29.5,28.2,68.0,69.0,63.0,21.7,22.1,21.7,990.6,990.6,990.2,0.5,115.0,1.7,0.0,alto
26/07/2019,22,43.0,0.0,-7.77,-54.82,28.2,29.5,28.2,68.0,69.0,63.0,21.7,22.1,21.7,990.6,990.6,990.2,0.5,115.0,1.7,0.0,alto
26/07/2019,22,43.0,0.0,-7.77,-54.84,28.2,29.5,28.2,68.0,69.0,63.0,21.7,22.1,21.7,990.6,990.6,990.2,0.5,115.0,1.7,0.0,alto
26/07/2019,22,47.0,0.0,-7.75,-54.8,28.2,29.5,28.2,68.0,69.0,63.0,21.7,22.1,21.7,990.6,990.6,990.2,0.5,115.0,1.7,0.0,alto
26/07/2019,23,7.0,0.0,-5.85,-53.8,27.2,28.3,27.2,71.0,72.0,68.0,21.6,21.9,21.5,991.2,991.2,990.6,0.4,132.0,1.3,0.0,médio
26/07/2019,23,7.0,0.0,-5.85,-53.82,27.2,28.3,27.2,71.0,72.0,68.0,21.6,21.9,21.5,991.2,991.2,990.6,0.4,132.0,1.3,0.0,médio
26/07/2019,23,7.0,0.0,-5.83,-53.8,27.2,28.3,27.2,71.0,72.0,68.0,21.6,21.9,21.5,991.2,991.2,990.6,0.4,132.0,1.3,0.0,médio
26/07/2019,23,7.0,0.0,-5.83,-53.82,27.2,28.3,27.2,71.0,72.0,68.0,21.6,21.9,21.5,991.2,991.2,990.6,0.4,132.0,1.3,0.0,alto
26/07/2019,23,44.0,0.0,-7.77,-54.8,27.2,28.3,27.2,71.0,72.0,68.0,21.6,21.9,21.5,991.2,991.2,990.6,0.4,132.0,1.3,0.0,alto
26/07/2019,23,43.0,0.0,-7.77,-54.82,27.2,28.3,27.2,71.0,72.0,68.0,21.6,21.9,21.5,991.2,991.2,990.6,0.4,132.0,1.3,0.0,alto
26/07/2019,23,43.0,0.0,-7.77,-54.84,27.2,28.3,27.2,71.0,72.0,68.0,21.6,21.9,21.5,991.2,991.2,990.6,0.4,132.0,1.3,0.0,alto
26/07/2019,23,45.0,0.0,-7.75,-54.82,27.2,28.3,27.2,71.0,72.0,68.0,21.6,21.9,21.5,991.2,991.2,990.6,0.4,132.0,1.3,0.0,alto
26/07/2019,23,43.0,0.0,-7.75,-54.84,27.2,28.3,27.2,71.0,72.0,68.0,21.6,21.9,21.5,991.2,991.2,990.6,0.4,132.0,1.3,0.0,alto
26/07/2019,23,42.0,0.0,-7.75,-54.86,27.2,28.3,27.2,71.0,72.0,68.0,21.6,21.9,21.5,991.2,991.2,990.6,0.4,132.0,1.3,0.0,alto
27/07/2019,3,43.0,0.0,-7.74,-54.85,23.4,25.7,23.4,91.0,92.0,79.0,21.9,22.6,21.7,992.7,992.8,992.7,0.2,4.0,1.1,0.0,alto
27/07/2019,3,44.0,0.0,-7.75,-54.84,23.4,25.7,23.4,91.0,92.0,79.0,21.9,22.6,21.7,992.7,992.8,992.7,0.2,4.0,1.1,0.0,alto
26/07/2019,22,42.0,0.0,-7.75,-54.86,28.2,29.5,28.2,68.0,69.0,63.0,21.7,22.1,21.7,990.6,990.6,990.2,0.5,115.0,1.7,0.0,alto
26/07/2019,22,42.0,0.0,-7.74,-54.87,28.2,29.5,28.2,68.0,69.0,63.0,21.7,22.1,21.7,990.6,990.6,990.2,0.5,115.0,1.7,0.0,alto
26/07/2019,22,7.0,0.0,-5.85,-53.8,28.2,29.5,28.2,68.0,69.0,63.0,21.7,22.1,21.7,990.6,990.6,990.2,0.5,115.0,1.7,0.0,médio
26/07/2019,22,7.0,0.0,-5.85,-53.82,28.2,29.5,28.2,68.0,69.0,63.0,21.7,22.1,21.7,990.6,990.6,990.2,0.5,115.0,1.7,0.0,médio
26/07/2019,22,7.0,0.0,-5.83,-53.8,28.2,29.5,28.2,68.0,69.0,63.0,21.7,22.1,21.7,990.6,990.6,990.2,0.5,115.0,1.7,0.0,médio
26/07/2019,22,7.0,0.0,-5.83,-53.82,28.2,29.5,28.2,68.0,69.0,63.0,21.7,22.1,21.7,990.6,990.6,990.2,0.5,115.0,1.7,0.0,alto
27/07/2019,5,44.0,0.0,-7.77,-54.84,22.9,23.4,22.7,92.0,95.0,90.0,21.5,22.2,21.4,992.1,992.3,992.1,0.3,244.0,0.7,0.0,alto
27/07/2019,4,44.0,0.0,-7.77,-54.84,23.3,23.6,23.0,90.0,93.0,90.0,21.6,22.3,21.5,992.3,992.7,992.3,0.2,171.0,0.5,0.0,alto
27/07/2019,4,43.0,0.0,-7.74,-54.85,23.3,23.6,23.0,90.0,93.0,90.0,21.6,22.3,21.5,992.3,992.7,992.3,0.2,171.0,0.5,0.0,alto
26/07/2019,23,44.0,0.0,-7.74,-54.83,27.2,28.3,27.2,71.0,72.0,68.0,21.6,21.9,21.5,991.2,991.2,990.6,0.4,132.0,1.3,0.0,alto
27/07/2019,6,44.0,0.0,-7.77,-54.84,22.4,22.9,22.1,95.0,96.0,92.0,21.5,22.0,21.2,991.8,992.1,991.8,0.2,318.0,0.6,0.0,alto
26/07/2019,21,7.0,0.0,-5.85,-53.82,29.5,30.4,29.5,63.0,63.0,56.0,21.7,21.7,20.4,990.2,990.2,989.7,0.7,98.0,4.7,0.0,médio
26/07/2019,21,7.0,0.0,-5.83,-53.82,29.5,30.4,29.5,63.0,63.0,56.0,21.7,21.7,20.4,990.2,990.2,989.7,0.7,98.0,4.7,0.0,alto
26/07/2019,21,44.0,0.0,-7.77,-54.8,29.5,30.4,29.5,63.0,63.0,56.0,21.7,21.7,20.4,990.2,990.2,989.7,0.7,98.0,4.7,0.0,alto
26/07/2019,21,42.0,0.0,-7.74,-54.85,29.5,30.4,29.5,63.0,63.0,56.0,21.7,21.7,20.4,990.2,990.2,989.7,0.7,98.0,4.7,0.0,alto
26/07/2019,21,42.0,0.0,-7.74,-54.87,29.5,30.4,29.5,63.0,63.0,56.0,21.7,21.7,20.4,990.2,990.2,989.7,0.7,98.0,4.7,0.0,alto
26/07/2019,21,7.0,0.0,-5.72,-53.6,29.5,30.4,29.5,63.0,63.0,56.0,21.7,21.7,20.4,990.2,990.2,989.7,0.7,98.0,4.7,0.0,médio
26/07/2019,19,7.0,0.0,-6.47,-55.12,31.1,31.9,30.8,55.0,58.0,49.0,20.9,22.4,20.0,989.6,989.9,989.5,2.4,112.0,6.4,0.0,alto
26/07/2019,20,44.0,0.0,-7.77,-54.8,30.4,31.2,30.4,56.0,59.0,53.0,20.7,21.6,20.4,989.7,989.7,989.5,1.7,82.0,5.6,0.0,alto
26/07/2019,20,42.0,0.0,-7.75,-54.86,30.4,31.2,30.4,56.0,59.0,53.0,20.7,21.6,20.4,989.7,989.7,989.5,1.7,82.0,5.6,0.0,alto
26/07/2019,20,42.0,0.0,-7.74,-54.87,30.4,31.2,30.4,56.0,59.0,53.0,20.7,21.6,20.4,989.7,989.7,989.5,1.7,82.0,5.6,0.0,alto
26/07/2019,20,7.0,0.0,-5.85,-53.82,30.4,31.2,30.4,56.0,59.0,53.0,20.7,21.6,20.4,989.7,989.7,989.5,1.7,82.0,5.6,0.0,médio
26/07/2019,20,7.0,0.0,-5.83,-53.8,30.4,31.2,30.4,56.0,59.0,53.0,20.7,21.6,20.4,989.7,989.7,989.5,1.7,82.0,5.6,0.0,médio
26/07/2019,20,8.0,0.0,-5.74,-53.4,30.4,31.2,30.4,56.0,59.0,53.0,20.7,21.6,20.4,989.7,989.7,989.5,1.7,82.0,5.6,0.0,alto
26/07/2019,20,7.0,0.0,-5.74,-53.42,30.4,31.2,30.4,56.0,59.0,53.0,20.7,21.6,20.4,989.7,989.7,989.5,1.7,82.0,5.6,0.0,médio
26/07/2019,18,7.0,0.0,-6.32,-55.28,31.3,32.3,30.7,54.0,60.0,52.0,20.9,22.8,20.1,989.9,990.7,989.9,2.1,80.0,6.4,0.0,alto
26/07/2019,18,7.0,0.0,-6.31,-55.28,31.3,32.3,30.7,54.0,60.0,52.0,20.9,22.8,20.1,989.9,990.7,989.9,2.1,80.0,6.4,0.0,alto
26/07/2019,18,7.0,0.0,-5.83,-53.8,31.3,32.3,30.7,54.0,60.0,52.0,20.9,22.8,20.1,989.9,990.7,989.9,2.1,80.0,6.4,0.0,médio
26/07/2019,18,7.0,0.0,-5.83,-53.82,31.3,32.3,30.7,54.0,60.0,52.0,20.9,22.8,20.1,989.9,990.7,989.9,2.1,80.0,6.4,0.0,alto
26/07/2019,19,43.0,0.0,-7.77,-54.82,31.1,31.9,30.8,55.0,58.0,49.0,20.9,22.4,20.0,989.6,989.9,989.5,2.4,112.0,6.4,0.0,alto
26/07/2019,19,43.0,0.0,-7.77,-54.84,31.1,31.9,30.8,55.0,58.0,49.0,20.9,22.4,20.0,989.6,989.9,989.5,2.4,112.0,6.4,0.0,alto
26/07/2019,19,42.0,0.0,-7.75,-54.86,31.1,31.9,30.8,55.0,58.0,49.0,20.9,22.4,20.0,989.6,989.9,989.5,2.4,112.0,6.4,0.0,alto
26/07/2019,19,42.0,0.0,-7.74,-54.85,31.1,31.9,30.8,55.0,58.0,49.0,20.9,22.4,20.0,989.6,989.9,989.5,2.4,112.0,6.4,0.0,alto
26/07/2019,19,7.0,0.0,-5.85,-53.78,31.1,31.9,30.8,55.0,58.0,49.0,20.9,22.4,20.0,989.6,989.9,989.5,2.4,112.0,6.4,0.0,médio
26/07/2019,19,7.0,0.0,-5.83,-53.82,31.1,31.9,30.8,55.0,58.0,49.0,20.9,22.4,20.0,989.6,989.9,989.5,2.4,112.0,6.4,0.0,alto
26/07/2019,19,8.0,0.0,-5.74,-53.4,31.1,31.9,30.8,55.0,58.0,49.0,20.9,22.4,20.0,989.6,989.9,989.5,2.4,112.0,6.4,0.0,alto
26/07/2019,18,7.0,0.0,-5.85,-53.78,31.3,32.3,30.7,54.0,60.0,52.0,20.9,22.8,20.1,989.9,990.7,989.9,2.1,80.0,6.4,0.0,médio
26/07/2019,18,7.0,0.0,-5.83,-53.78,31.3,32.3,30.7,54.0,60.0,52.0,20.9,22.8,20.1,989.9,990.7,989.9,2.1,80.0,6.4,0.0,médio
26/07/2019,18,7.0,0.0,-5.74,-53.58,31.3,32.3,30.7,54.0,60.0,52.0,20.9,22.8,20.1,989.9,990.7,989.9,2.1,80.0,6.4,0.0,alto
26/07/2019,18,7.0,0.0,-5.74,-53.6,31.3,32.3,30.7,54.0,60.0,52.0,20.9,22.8,20.1,989.9,990.7,989.9,2.1,80.0,6.4,0.0,médio
26/07/2019,18,43.0,0.0,-7.77,-54.82,31.3,32.3,30.7,54.0,60.0,52.0,20.9,22.8,20.1,989.9,990.7,989.9,2.1,80.0,6.4,0.0,alto
26/07/2019,18,43.0,0.0,-7.77,-54.84,31.3,32.3,30.7,54.0,60.0,52.0,20.9,22.8,20.1,989.9,990.7,989.9,2.1,80.0,6.4,0.0,alto
26/07/2019,18,42.0,0.0,-7.75,-54.86,31.3,32.3,30.7,54.0,60.0,52.0,20.9,22.8,20.1,989.9,990.7,989.9,2.1,80.0,6.4,0.0,alto
26/07/2019,17,43.0,0.0,-7.77,-54.84,31.6,32.1,31.2,54.0,62.0,51.0,21.1,23.5,20.4,990.7,991.8,990.7,2.1,116.0,5.1,0.0,alto
26/07/2019,17,44.0,0.0,-7.74,-54.83,31.6,32.1,31.2,54.0,62.0,51.0,21.1,23.5,20.4,990.7,991.8,990.7,2.1,116.0,5.1,0.0,alto
26/07/2019,17,42.0,0.0,-7.74,-54.85,31.6,32.1,31.2,54.0,62.0,51.0,21.1,23.5,20.4,990.7,991.8,990.7,2.1,116.0,5.1,0.0,alto
26/07/2019,17,7.0,0.0,-6.32,-55.28,31.6,32.1,31.2,54.0,62.0,51.0,21.1,23.5,20.4,990.7,991.8,990.7,2.1,116.0,5.1,0.0,alto
26/07/2019,17,7.0,0.0,-5.85,-53.8,31.6,32.1,31.2,54.0,62.0,51.0,21.1,23.5,20.4,990.7,991.8,990.7,2.1,116.0,5.1,0.0,médio
26/07/2019,17,7.0,0.0,-5.85,-53.82,31.6,32.1,31.2,54.0,62.0,51.0,21.1,23.5,20.4,990.7,991.8,990.7,2.1,116.0,5.1,0.0,médio
26/07/2019,17,7.0,0.0,-5.83,-53.8,31.6,32.1,31.2,54.0,62.0,51.0,21.1,23.5,20.4,990.7,991.8,990.7,2.1,116.0,5.1,0.0,médio
26/07/2019,16,43.0,0.0,-7.77,-54.82,31.3,31.5,30.0,56.0,71.0,55.0,21.4,24.9,21.0,991.8,992.8,991.8,1.6,92.0,4.7,0.0,alto
26/07/2019,16,43.0,0.0,-7.77,-54.84,31.3,31.5,30.0,56.0,71.0,55.0,21.4,24.9,21.0,991.8,992.8,991.8,1.6,92.0,4.7,0.0,alto
26/07/2019,16,43.0,0.0,-7.75,-54.84,31.3,31.5,30.0,56.0,71.0,55.0,21.4,24.9,21.0,991.8,992.8,991.8,1.6,92.0,4.7,0.0,alto
26/07/2019,5,45.0,0.0,-7.75,-54.82,21.8,22.3,21.7,97.0,97.0,95.0,21.3,21.6,21.1,990.9,991.2,990.9,0.6,247.0,1.0,0.0,alto
26/07/2019,4,45.0,0.0,-7.75,-54.82,22.2,22.5,22.2,96.0,96.0,94.0,21.5,21.8,21.5,991.2,991.7,991.2,0.1,57.0,0.7,0.0,alto
26/07/2019,6,45.0,0.0,-7.75,-54.82,21.9,22.2,21.8,97.0,97.0,94.0,21.4,21.5,21.2,990.7,990.9,990.7,0.4,290.0,0.9,0.0,alto
26/07/2019,3,45.0,0.0,-7.75,-54.82,22.4,22.6,22.4,95.0,96.0,93.0,21.6,21.8,21.3,991.7,991.9,991.6,0.3,167.0,1.0,0.0,alto
02/08/2019,22,21.0,0.0,-6.92,-55.21,28.4,30.4,28.4,67.0,67.0,60.0,21.8,22.4,21.7,988.8,988.8,988.1,0.5,94.0,1.8,0.0,alto
02/08/2019,22,14.0,0.0,-6.6,-55.09,28.4,30.4,28.4,67.0,67.0,60.0,21.8,22.4,21.7,988.8,988.8,988.1,0.5,94.0,1.8,0.0,alto
02/08/2019,22,14.0,0.0,-6.58,-55.07,28.4,30.4,28.4,67.0,67.0,60.0,21.8,22.4,21.7,988.8,988.8,988.1,0.5,94.0,1.8,0.0,alto
02/08/2019,22,14.0,0.0,-6.58,-55.09,28.4,30.4,28.4,67.0,67.0,60.0,21.8,22.4,21.7,988.8,988.8,988.1,0.5,94.0,1.8,0.0,alto
02/08/2019,22,14.0,0.0,-6.58,-53.5,28.4,30.4,28.4,67.0,67.0,60.0,21.8,22.4,21.7,988.8,988.8,988.1,0.5,94.0,1.8,0.0,alto
02/08/2019,22,14.0,0.0,-6.58,-53.52,28.4,30.4,28.4,67.0,67.0,60.0,21.8,22.4,21.7,988.8,988.8,988.1,0.5,94.0,1.8,0.0,alto
02/08/2019,22,14.0,0.0,-6.57,-55.09,28.4,30.4,28.4,67.0,67.0,60.0,21.8,22.4,21.7,988.8,988.8,988.1,0.5,94.0,1.8,0.0,alto
02/08/2019,22,15.0,0.0,-6.46,-53.65,28.4,30.4,28.4,67.0,67.0,60.0,21.8,22.4,21.7,988.8,988.8,988.1,0.5,94.0,1.8,0.0,alto
02/08/2019,22,14.0,0.2,-6.32,-53.29,28.4,30.4,28.4,67.0,67.0,60.0,21.8,22.4,21.7,988.8,988.8,988.1,0.5,94.0,1.8,0.0,alto
02/08/2019,22,14.0,0.2,-6.3,-53.29,28.4,30.4,28.4,67.0,67.0,60.0,21.8,22.4,21.7,988.8,988.8,988.1,0.5,94.0,1.8,0.0,alto
02/08/2019,22,14.0,0.3,-6.3,-53.31,28.4,30.4,28.4,67.0,67.0,60.0,21.8,22.4,21.7,988.8,988.8,988.1,0.5,94.0,1.8,0.0,alto
02/08/2019,23,57.0,0.0,-7.72,-54.77,27.5,28.5,27.5,71.0,71.0,67.0,21.8,22.1,21.6,989.8,989.8,988.9,0.2,312.0,1.4,0.0,alto
02/08/2019,23,58.0,0.0,-7.7,-54.75,27.5,28.5,27.5,71.0,71.0,67.0,21.8,22.1,21.6,989.8,989.8,988.9,0.2,312.0,1.4,0.0,alto
02/08/2019,23,22.0,0.0,-6.93,-55.21,27.5,28.5,27.5,71.0,71.0,67.0,21.8,22.1,21.6,989.8,989.8,988.9,0.2,312.0,1.4,0.0,alto
02/08/2019,23,21.0,0.0,-6.92,-55.21,27.5,28.5,27.5,71.0,71.0,67.0,21.8,22.1,21.6,989.8,989.8,988.9,0.2,312.0,1.4,0.0,alto
02/08/2019,22,34.0,0.0,-8.29,-54.83,28.4,30.4,28.4,67.0,67.0,60.0,21.8,22.4,21.7,988.8,988.8,988.1,0.5,94.0,1.8,0.0,alto
02/08/2019,22,33.0,0.0,-8.29,-54.85,28.4,30.4,28.4,67.0,67.0,60.0,21.8,22.4,21.7,988.8,988.8,988.1,0.5,94.0,1.8,0.0,alto
02/08/2019,22,59.0,0.0,-7.72,-54.75,28.4,30.4,28.4,67.0,67.0,60.0,21.8,22.4,21.7,988.8,988.8,988.1,0.5,94.0,1.8,0.0,alto
02/08/2019,22,57.0,0.0,-7.72,-54.77,28.4,30.4,28.4,67.0,67.0,60.0,21.8,22.4,21.7,988.8,988.8,988.1,0.5,94.0,1.8,0.0,alto
02/08/2019,22,58.0,0.0,-7.7,-54.75,28.4,30.4,28.4,67.0,67.0,60.0,21.8,22.4,21.7,988.8,988.8,988.1,0.5,94.0,1.8,0.0,alto
02/08/2019,22,14.0,0.0,-6.61,-53.54,28.4,30.4,28.4,67.0,67.0,60.0,21.8,22.4,21.7,988.8,988.8,988.1,0.5,94.0,1.8,0.0,alto
02/08/2019,22,14.0,0.0,-6.43,-53.59,28.4,30.4,28.4,67.0,67.0,60.0,21.8,22.4,21.7,988.8,988.8,988.1,0.5,94.0,1.8,0.0,alto
02/08/2019,21,14.0,0.0,-6.41,-53.59,30.4,30.6,30.3,60.0,63.0,59.0,21.8,22.6,21.6,988.6,988.6,988.2,0.9,118.0,3.8,0.0,alto
02/08/2019,0,14.0,0.6,-6.37,-53.35,25.6,25.9,25.1,80.0,86.0,79.0,21.9,22.6,21.9,989.9,989.9,989.3,0.5,192.0,1.2,0.0,alto
02/08/2019,0,14.0,0.4,-6.36,-53.31,25.6,25.9,25.1,80.0,86.0,79.0,21.9,22.6,21.9,989.9,989.9,989.3,0.5,192.0,1.2,0.0,alto
02/08/2019,0,14.0,0.7,-6.36,-53.35,25.6,25.9,25.1,80.0,86.0,79.0,21.9,22.6,21.9,989.9,989.9,989.3,0.5,192.0,1.2,0.0,alto
02/08/2019,0,14.0,0.2,-6.3,-53.29,25.6,25.9,25.1,80.0,86.0,79.0,21.9,22.6,21.9,989.9,989.9,989.3,0.5,192.0,1.2,0.0,alto
02/08/2019,18,30.0,0.0,-7.2,-55.08,32.8,33.2,31.9,53.0,57.0,50.0,22.0,22.8,20.8,988.9,989.7,988.8,1.7,110.0,7.0,0.0,alto
02/08/2019,18,57.0,0.0,-7.72,-54.73,32.8,33.2,31.9,53.0,57.0,50.0,22.0,22.8,20.8,988.9,989.7,988.8,1.7,110.0,7.0,0.0,alto
02/08/2019,18,58.0,0.0,-7.7,-54.75,32.8,33.2,31.9,53.0,57.0,50.0,22.0,22.8,20.8,988.9,989.7,988.8,1.7,110.0,7.0,0.0,alto
02/08/2019,9,14.0,0.2,-6.41,-53.32,22.8,23.0,22.3,93.0,96.0,93.0,21.6,21.9,21.5,990.5,990.6,989.8,0.4,33.0,1.5,0.0,alto
02/08/2019,9,13.0,0.3,-6.39,-53.32,22.8,23.0,22.3,93.0,96.0,93.0,21.6,21.9,21.5,990.5,990.6,989.8,0.4,33.0,1.5,0.0,alto
02/08/2019,9,38.0,0.0,-7.23,-55.1,22.8,23.0,22.3,93.0,96.0,93.0,21.6,21.9,21.5,990.5,990.6,989.8,0.4,33.0,1.5,0.0,alto
02/08/2019,9,39.0,0.0,-7.23,-55.12,22.8,23.0,22.3,93.0,96.0,93.0,21.6,21.9,21.5,990.5,990.6,989.8,0.4,33.0,1.5,0.0,alto
02/08/2019,9,14.0,0.1,-6.41,-53.3,22.8,23.0,22.3,93.0,96.0,93.0,21.6,21.9,21.5,990.5,990.6,989.8,0.4,33.0,1.5,0.0,alto
02/08/2019,21,29.0,0.0,-8.27,-54.83,30.4,30.6,30.3,60.0,63.0,59.0,21.8,22.6,21.6,988.6,988.6,988.2,0.9,118.0,3.8,0.0,alto
02/08/2019,22,29.0,0.0,-8.27,-54.83,28.4,30.4,28.4,67.0,67.0,60.0,21.8,22.4,21.7,988.8,988.8,988.1,0.5,94.0,1.8,0.0,alto
02/08/2019,22,30.0,0.0,-7.2,-55.08,28.4,30.4,28.4,67.0,67.0,60.0,21.8,22.4,21.7,988.8,988.8,988.1,0.5,94.0,1.8,0.0,alto
02/08/2019,22,22.0,0.0,-6.93,-55.21,28.4,30.4,28.4,67.0,67.0,60.0,21.8,22.4,21.7,988.8,988.8,988.1,0.5,94.0,1.8,0.0,alto
02/08/2019,0,14.0,0.0,-6.47,-53.2,25.6,25.9,25.1,80.0,86.0,79.0,21.9,22.6,21.9,989.9,989.9,989.3,0.5,192.0,1.2,0.0,alto
02/08/2019,0,14.0,0.0,-6.45,-53.2,25.6,25.9,25.1,80.0,86.0,79.0,21.9,22.6,21.9,989.9,989.9,989.3,0.5,192.0,1.2,0.0,alto
02/08/2019,0,14.0,0.2,-6.39,-53.3,25.6,25.9,25.1,80.0,86.0,79.0,21.9,22.6,21.9,989.9,989.9,989.3,0.5,192.0,1.2,0.0,alto
02/08/2019,0,13.0,0.3,-6.39,-53.32,25.6,25.9,25.1,80.0,86.0,79.0,21.9,22.6,21.9,989.9,989.9,989.3,0.5,192.0,1.2,0.0,alto
02/08/2019,0,13.0,0.4,-6.39,-53.34,25.6,25.9,25.1,80.0,86.0,79.0,21.9,22.6,21.9,989.9,989.9,989.3,0.5,192.0,1.2,0.0,alto
02/08/2019,0,14.0,0.3,-6.37,-53.3,25.6,25.9,25.1,80.0,86.0,79.0,21.9,22.6,21.9,989.9,989.9,989.3,0.5,192.0,1.2,0.0,alto
02/08/2019,0,14.0,0.5,-6.36,-53.33,25.6,25.9,25.1,80.0,86.0,79.0,21.9,22.6,21.9,989.9,989.9,989.3,0.5,192.0,1.2,0.0,alto
02/08/2019,0,14.0,0.0,-5.85,-53.56,25.6,25.9,25.1,80.0,86.0,79.0,21.9,22.6,21.9,989.9,989.9,989.3,0.5,192.0,1.2,0.0,alto
02/08/2019,17,39.0,0.0,-7.23,-55.12,33.1,33.8,31.4,53.0,63.0,50.0,22.1,23.9,21.4,989.7,990.6,989.7,2.4,124.0,7.0,0.0,alto
02/08/2019,17,14.0,0.1,-6.41,-53.3,33.1,33.8,31.4,53.0,63.0,50.0,22.1,23.9,21.4,989.7,990.6,989.7,2.4,124.0,7.0,0.0,alto
02/08/2019,17,14.0,0.2,-6.41,-53.32,33.1,33.8,31.4,53.0,63.0,50.0,22.1,23.9,21.4,989.7,990.6,989.7,2.4,124.0,7.0,0.0,alto
02/08/2019,17,13.0,0.3,-6.39,-53.32,33.1,33.8,31.4,53.0,63.0,50.0,22.1,23.9,21.4,989.7,990.6,989.7,2.4,124.0,7.0,0.0,alto
02/08/2019,17,13.0,0.4,-6.39,-53.34,33.1,33.8,31.4,53.0,63.0,50.0,22.1,23.9,21.4,989.7,990.6,989.7,2.4,124.0,7.0,0.0,alto
02/08/2019,17,14.0,0.5,-6.37,-53.33,33.1,33.8,31.4,53.0,63.0,50.0,22.1,23.9,21.4,989.7,990.6,989.7,2.4,124.0,7.0,0.0,alto
